filename,character,origin,game,gender,publisher
data/nintendo/toad.clean/000096.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000251.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000100.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000584.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000537.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000008.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000469.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000110.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000058.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000134.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000578.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000656.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000237.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000029.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000603.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000241.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000078.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000387.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000086.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000247.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000441.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000478.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000511.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000191.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000355.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000381.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000320.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000488.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000521.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000178.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000209.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000104.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000108.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000156.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000376.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000371.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000437.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000126.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000173.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000007.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000063.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000042.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000009.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000424.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000405.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000311.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000032.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000364.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000106.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000266.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000528.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000010.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000045.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000067.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000190.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000375.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000365.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000473.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000001.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000622.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000596.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000503.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000421.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000661.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000420.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000630.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000171.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000476.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000532.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000557.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000064.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000616.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000489.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000546.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000562.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000059.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000385.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000675.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000081.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000318.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000085.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000192.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000404.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000520.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000649.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000128.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000314.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000326.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000393.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000592.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000615.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000087.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000454.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000587.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000340.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000494.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000614.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000677.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000538.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000665.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000466.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000060.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000316.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000019.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000155.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000146.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000414.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000433.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000026.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000074.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000550.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000185.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000588.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000072.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000567.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000157.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000274.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000317.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000212.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000094.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000409.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000548.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000374.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000645.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000556.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000508.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000071.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000014.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000180.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000035.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000575.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000612.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000162.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000610.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000024.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000660.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000462.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000652.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000487.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000061.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000389.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000354.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000479.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000232.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000662.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000651.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000301.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000400.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000407.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000230.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000079.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000330.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000234.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000442.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000137.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000041.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000281.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000103.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000136.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000066.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000386.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000295.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000491.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000496.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000248.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000486.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000287.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000512.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000043.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000231.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000639.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000276.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000657.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000165.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000006.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000187.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000509.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000515.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000634.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000499.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000098.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000299.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000159.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000435.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000552.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000332.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000507.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000003.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000345.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000044.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000053.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000500.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000667.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000506.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000362.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000015.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000523.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000618.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000525.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000351.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000089.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000095.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000189.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000168.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000518.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000419.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000533.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000319.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000644.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000643.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000046.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000483.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000448.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000135.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000214.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000429.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000201.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000582.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000654.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000297.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000530.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000415.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000132.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000306.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000186.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000397.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000593.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000073.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000461.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000574.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000139.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000070.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000117.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000599.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000062.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000554.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000549.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000378.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000176.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000589.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000455.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000194.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000544.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000467.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000077.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000514.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000184.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000254.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000264.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000179.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000170.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000161.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000527.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000300.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000663.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000436.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000111.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000057.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000563.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000080.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000413.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000458.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000399.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000447.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000542.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000341.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000372.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000304.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000075.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000196.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000579.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000050.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000195.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000617.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000065.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000227.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000016.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000607.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000535.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000484.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000398.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000205.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000127.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000265.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000153.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000220.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000583.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000547.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000017.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000206.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000282.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000238.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000216.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000145.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000459.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000174.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000460.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000125.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000580.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000259.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000638.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000210.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000023.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000327.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000279.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000051.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000590.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000144.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000270.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000217.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000519.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000315.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000440.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000267.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000480.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000545.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000204.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000516.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000092.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000018.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000033.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000244.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000522.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000524.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000655.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000011.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000504.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000608.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000543.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000439.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000411.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000346.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000653.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000337.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000038.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000031.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000600.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000250.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000361.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000380.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000116.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000143.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000621.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000573.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000344.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000138.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000177.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000049.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000188.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000054.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000175.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000142.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000056.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000052.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000553.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000576.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000367.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000198.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000215.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000030.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000427.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000451.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000664.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000013.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000613.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000149.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000048.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000097.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000022.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000493.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000036.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000513.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000403.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000611.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000166.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000338.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000357.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000076.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000464.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000402.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000200.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000242.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000555.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000468.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000305.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000258.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000335.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000369.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000586.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000122.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000432.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000124.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000591.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000623.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000474.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000363.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000498.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000659.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000373.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000121.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000571.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000069.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000102.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000307.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000366.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000154.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000445.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000105.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000349.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000481.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000020.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000505.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000119.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000431.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000636.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000641.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000370.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000021.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000082.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000358.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000640.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000055.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000444.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000068.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000450.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000495.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000602.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000492.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000534.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000674.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000551.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000368.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000672.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000620.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000390.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000151.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000243.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000416.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000130.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000624.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000107.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000475.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000255.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000218.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000572.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000501.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000625.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000091.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000324.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000228.jpg,toad,,,,nintendo
data/nintendo/toad.clean/000449.jpg,toad,,,,nintendo
